ODS,Organisation,ClosedDate,PartyKey,ASID,Supplier,Product,Version,EndpointCreated,CCGCode,CCG
E85723,"NORTHOLT FAMILY PRACTICE","",E85723-828488,200000018384,"THE PHOENIX PARTNERSHIP",TPP,"GP Connect",20191125,W2U3Z,"NHS NORTH WEST LONDON CCG"
E85725,"THE GROVE MEDICAL PRACTICE","",E85725-828489,200000018385,"THE PHOENIX PARTNERSHIP",TPP,"GP Connect",20191125,W2U3Z,"NHS NORTH WEST LONDON ICB - W2U3Z"
E85726,"MATTOCK LANE HEALTH CENTRE","",E85726-828490,200000018386,"THE PHOENIX PARTNERSHIP",TPP,"GP Connect",20191125,W2U3Z,"NHS NORTH WEST LONDON ICB - W2U3Z"
E85732,"GREENBROOK MANOR",20180930,YGA-0021074,17016995049,"THE PHOENIX PARTNERSHIP",SystmOne,"601 Core GP2GPLM EPS2(AS)",20130403,07Y,"NHS HOUNSLOW CCG"
E85734,"QUEENS PARK MEDICAL PRACTICE","",E85734-828833,200000018739,"THE PHOENIX PARTNERSHIP",TPP,"GP Connect",20191202,W2U3Z,"NHS NORTH WEST LONDON ICB - W2U3Z"
E85735,"BRENTFORD FAMILY PRACTICE","",E85735-828834,200000018740,"THE PHOENIX PARTNERSHIP",TPP,"GP Connect",20191202,W2U3Z,"NHS NORTH WEST LONDON ICB - W2U3Z"
E85736,"LITTLE PARK SURGERY","",E85736-828835,200000018741,"THE PHOENIX PARTNERSHIP",TPP,"GP Connect",20191202,W2U3Z,"NHS NORTH WEST LONDON ICB - W2U3Z"
E85739,"HMC HEALTH HESTON GREAT WEST","",E85739-828836,200000018742,"THE PHOENIX PARTNERSHIP",TPP,"GP Connect",20191202,W2U3Z,"NHS NORTH WEST LONDON ICB - W2U3Z"
E85740,"THE LYNWOOD SURGERY","",E85740-828491,200000018387,"THE PHOENIX PARTNERSHIP",TPP,"GP Connect",20191125,W2U3Z,"NHS NORTH WEST LONDON ICB - W2U3Z"
E85743,"ST GEORGES MEDICAL CTR","",E85743-828492,200000018388,"THE PHOENIX PARTNERSHIP",TPP,"GP Connect",20191125,W2U3Z,"NHS NORTH WEST LONDON ICB - W2U3Z"
E85744,"ARGYLE HEALTH-ISLEWORTH PRACTICE","",E85744-828837,200000018743,"THE PHOENIX PARTNERSHIP",TPP,"GP Connect",20191202,W2U3Z,"NHS NORTH WEST LONDON ICB - W2U3Z"
E85745,"JUBILEE GARDENS MEDICAL CENTRE","",E85745-828493,200000018389,"THE PHOENIX PARTNERSHIP",TPP,"GP Connect",20191125,W2U3Z,"NHS NORTH WEST LONDON ICB - W2U3Z"
E85746,"GROVE PARK TERRACE SURGERY","",E85746-828838,200000018744,"THE PHOENIX PARTNERSHIP",TPP,"GP Connect",20191202,W2U3Z,"NHS NORTH WEST LONDON ICB - W2U3Z"
E85748,"THE MEDICAL CENTRE DR KUKAR","",E85748-828791,200000018697,"THE PHOENIX PARTNERSHIP",TPP,"GP Connect",20191202,W2U3Z,"NHS NORTH WEST LONDON ICB - W2U3Z"
E85750,"SPRING GROVE MEDICAL PRACTICE","",E85750-828723,200000018629,"EGTON MEDICAL INFORMATION SYSTEMS LTD (EMIS)",EMIS,"GP Connect",20191202,W2U3Z,"NHS NORTH WEST LONDON ICB - W2U3Z"
E86001,"MOUNTWOOD SURGERY","",E86001-828678,200000018584,"EGTON MEDICAL INFORMATION SYSTEMS LTD (EMIS)",EMIS,"GP Connect",20191202,W2U3Z,"NHS NORTH WEST LONDON ICB - W2U3Z"
E86003,"KINGSWAY SURGERY","",E86003-828679,200000018585,"EGTON MEDICAL INFORMATION SYSTEMS LTD (EMIS)",EMIS,"GP Connect",20191202,W2U3Z,"NHS NORTH WEST LONDON ICB - W2U3Z"
E86004,"THE MEDICAL CENTRE","",E86004-828680,200000018586,"EGTON MEDICAL INFORMATION SYSTEMS LTD (EMIS)",EMIS,"GP Connect",20191202,W2U3Z,"NHS NORTH WEST LONDON ICB - W2U3Z"
E86005,"THE OAKLAND MEDICAL CENTRE","",E86005-828681,200000018587,"EGTON MEDICAL INFORMATION SYSTEMS LTD (EMIS)",EMIS,"GP Connect",20191202,W2U3Z,"NHS NORTH WEST LONDON ICB - W2U3Z"
E86006,"THE DEVONSHIRE LODGE PRACTICE","",E86006-828682,200000018588,"EGTON MEDICAL INFORMATION SYSTEMS LTD (EMIS)",EMIS,"GP Connect",20191202,W2U3Z,"NHS NORTH WEST LONDON ICB - W2U3Z"
E86007,"HAREFIELD PRACTICE","",E86007-828683,200000018589,"EGTON MEDICAL INFORMATION SYSTEMS LTD (EMIS)",EMIS,"GP Connect",20191202,W2U3Z,"NHS NORTH WEST LONDON ICB - W2U3Z"
E86009,"BELMONT MEDICAL CENTRE","",E86009-828684,200000018590,"EGTON MEDICAL INFORMATION SYSTEMS LTD (EMIS)",EMIS,"GP Connect",20191202,W2U3Z,"NHS NORTH WEST LONDON ICB - W2U3Z"
E86010,"YIEWSLEY FAMILY PRACTICE","",E86010-828685,200000018591,"EGTON MEDICAL INFORMATION SYSTEMS LTD (EMIS)",EMIS,"GP Connect",20191202,W2U3Z,"NHS NORTH WEST LONDON ICB - W2U3Z"
E86011,"OXFORD DRIVE MEDICAL CENTRE","",E86011-828686,200000018592,"EGTON MEDICAL INFORMATION SYSTEMS LTD (EMIS)",EMIS,"GP Connect",20191202,W2U3Z,"NHS NORTH WEST LONDON ICB - W2U3Z"
E86012,"WOOD LANE MEDICAL CENTRE","",E86012-828687,200000018593,"EGTON MEDICAL INFORMATION SYSTEMS LTD (EMIS)",EMIS,"GP Connect",20191202,W2U3Z,"NHS NORTH WEST LONDON ICB - W2U3Z"
E86014,"CEDARS MEDICAL CENTRE","",E86014-828688,200000018594,"EGTON MEDICAL INFORMATION SYSTEMS LTD (EMIS)",EMIS,"GP Connect",20191202,W2U3Z,"NHS NORTH WEST LONDON ICB - W2U3Z"
E86015,"CENTRAL UXBRIDGE SURGERY","",E86015-828689,200000018595,"EGTON MEDICAL INFORMATION SYSTEMS LTD (EMIS)",EMIS,"GP Connect",20191202,W2U3Z,"NHS NORTH WEST LONDON ICB - W2U3Z"
E86016,"THE PINE MEDICAL CENTRE","",E86016-828690,200000018596,"EGTON MEDICAL INFORMATION SYSTEMS LTD (EMIS)",EMIS,"GP Connect",20191202,W2U3Z,"NHS NORTH WEST LONDON ICB - W2U3Z"
E86017,"HAYES MEDICAL CENTRE","",E86017-828691,200000018597,"EGTON MEDICAL INFORMATION SYSTEMS LTD (EMIS)",EMIS,"GP Connect",20191202,W2U3Z,"NHS NORTH WEST LONDON ICB - W2U3Z"
E86018,"TOWNFIELD DOCTORS SURGERY","",E86018-828692,200000018598,"EGTON MEDICAL INFORMATION SYSTEMS LTD (EMIS)",EMIS,"GP Connect",20191202,W2U3Z,"NHS NORTH WEST LONDON ICB - W2U3Z"
E86019,"THE WARREN PRACTICE","",E86019-828693,200000018599,"EGTON MEDICAL INFORMATION SYSTEMS LTD (EMIS)",EMIS,"GP Connect",20191202,W2U3Z,"NHS NORTH WEST LONDON ICB - W2U3Z"
E86020,"YEADING COURT SURGERY","",E86020-828694,200000018600,"EGTON MEDICAL INFORMATION SYSTEMS LTD (EMIS)",EMIS,"GP Connect",20191202,W2U3Z,"NHS NORTH WEST LONDON ICB - W2U3Z"
E86022,"THE ABBOTSBURY PRACTICE","",E86022-828695,200000018601,"EGTON MEDICAL INFORMATION SYSTEMS LTD (EMIS)",EMIS,"GP Connect",20191202,W2U3Z,"NHS NORTH WEST LONDON ICB - W2U3Z"
E86024,"KING EDWARDS MEDICAL CENTRE","",E86024-828696,200000018602,"EGTON MEDICAL INFORMATION SYSTEMS LTD (EMIS)",EMIS,"GP Connect",20191202,W2U3Z,"NHS NORTH WEST LONDON ICB - W2U3Z"
E86026,"PARKVIEW SURGERY","",E86026-828697,200000018603,"EGTON MEDICAL INFORMATION SYSTEMS LTD (EMIS)",EMIS,"GP Connect",20191202,W2U3Z,"NHS NORTH WEST LONDON ICB - W2U3Z"
E86027,"OTTERFIELD MEDICAL CENTRE","",E86027-828698,200000018604,"EGTON MEDICAL INFORMATION SYSTEMS LTD (EMIS)",EMIS,"GP Connect",20191202,W2U3Z,"NHS NORTH WEST LONDON ICB - W2U3Z"
E86028,"EASTBURY SURGERY","",E86028-828699,200000018605,"EGTON MEDICAL INFORMATION SYSTEMS LTD (EMIS)",EMIS,"GP Connect",20191202,W2U3Z,"NHS NORTH WEST LONDON ICB - W2U3Z"
E86029,"CEDAR BROOK PRACTICE","",E86029-828700,200000018606,"EGTON MEDICAL INFORMATION SYSTEMS LTD (EMIS)",EMIS,"GP Connect",20191202,W2U3Z,"NHS NORTH WEST LONDON ICB - W2U3Z"
E86030,"BRUNEL MEDICAL CENTRE","",E86030-828701,200000018607,"EGTON MEDICAL INFORMATION SYSTEMS LTD (EMIS)",EMIS,"GP Connect",20191202,W2U3Z,"NHS NORTH WEST LONDON ICB - W2U3Z"
E86033,"ST MARTINS MEDICAL CENTRE","",E86033-828702,200000018608,"EGTON MEDICAL INFORMATION SYSTEMS LTD (EMIS)",EMIS,"GP Connect",20191202,W2U3Z,"NHS NORTH WEST LONDON ICB - W2U3Z"
E86034,"CHURCH ROAD SURGERY","",E86034-828703,200000018609,"EGTON MEDICAL INFORMATION SYSTEMS LTD (EMIS)",EMIS,"GP Connect",20191202,W2U3Z,"NHS NORTH WEST LONDON ICB - W2U3Z"
E86036,"HILLINGDON HEALTH CENTRE","",E86036-828704,200000018610,"EGTON MEDICAL INFORMATION SYSTEMS LTD (EMIS)",EMIS,"GP Connect",20191202,W2U3Z,"NHS NORTH WEST LONDON ICB - W2U3Z"
E86038,"GLENDALE MEDICAL CENTRE","",E86038-828705,200000018611,"EGTON MEDICAL INFORMATION SYSTEMS LTD (EMIS)",EMIS,"GP Connect",20191202,W2U3Z,"NHS NORTH WEST LONDON ICB - W2U3Z"
E86041,"ACRE SURGERY","",E86041-828706,200000018612,"EGTON MEDICAL INFORMATION SYSTEMS LTD (EMIS)",EMIS,"GP Connect",20191202,W2U3Z,"NHS NORTH WEST LONDON ICB - W2U3Z"
E86042,"THE HIGH STREET PRACTICE","",E86042-828707,200000018613,"EGTON MEDICAL INFORMATION SYSTEMS LTD (EMIS)",EMIS,"GP Connect",20191202,W2U3Z,"NHS NORTH WEST LONDON ICB - W2U3Z"
E86605,"LADYGATE LANE MEDICAL PRACTICE","",E86605-828708,200000018614,"EGTON MEDICAL INFORMATION SYSTEMS LTD (EMIS)",EMIS,"GP Connect",20191202,W2U3Z,"NHS NORTH WEST LONDON ICB - W2U3Z"
E86609,"NORTH HYDE ROAD SURGERY","",E86609-828709,200000018615,"EGTON MEDICAL INFORMATION SYSTEMS LTD (EMIS)",EMIS,"GP Connect",20191202,W2U3Z,"NHS NORTH WEST LONDON ICB - W2U3Z"
E86610,"WILLOW TREE SURGERY","",E86610-828710,200000018616,"EGTON MEDICAL INFORMATION SYSTEMS LTD (EMIS)",EMIS,"GP Connect",20191202,W2U3Z,"NHS NORTH WEST LONDON ICB - W2U3Z"
E86612,"SHAKESPEARE HEALTH CENTRE","",E86612-828711,200000018617,"EGTON MEDICAL INFORMATION SYSTEMS LTD (EMIS)",EMIS,"GP Connect",20191202,W2U3Z,"NHS NORTH WEST LONDON ICB - W2U3Z"
E86615,"ACREFIELD SURGERY","",E86615-828712,200000018618,"EGTON MEDICAL INFORMATION SYSTEMS LTD (EMIS)",EMIS,"GP Connect",20191202,W2U3Z,"NHS NORTH WEST LONDON ICB - W2U3Z"
E86618,"CAREPOINT PRACTICE","",E86618-828713,200000018619,"EGTON MEDICAL INFORMATION SYSTEMS LTD (EMIS)",EMIS,"GP Connect",20191202,W2U3Z,"NHS NORTH WEST LONDON ICB - W2U3Z"
E86619,"WALLASEY MEDICAL CENTRE","",E86619-828714,200000018620,"EGTON MEDICAL INFORMATION SYSTEMS LTD (EMIS)",EMIS,"GP Connect",20191202,W2U3Z,"NHS NORTH WEST LONDON ICB - W2U3Z"
E86620,"WEST LONDON MEDICAL CENTRE","",E86620-828715,200000018621,"EGTON MEDICAL INFORMATION SYSTEMS LTD (EMIS)",EMIS,"GP Connect",20191202,W2U3Z,"NHS NORTH WEST LONDON ICB - W2U3Z"
E86625,"KINCORA DOCTORS SURGERY","",E86625-828716,200000018622,"EGTON MEDICAL INFORMATION SYSTEMS LTD (EMIS)",EMIS,"GP Connect",20191202,W2U3Z,"NHS NORTH WEST LONDON ICB - W2U3Z"
E86626,"QUEENS WALK MEDICAL CENTRE","",E86626-828717,200000018623,"EGTON MEDICAL INFORMATION SYSTEMS LTD (EMIS)",EMIS,"GP Connect",20191202,W2U3Z,"NHS NORTH WEST LONDON ICB - W2U3Z"
E86629,"DR MLR SIDDIQUI'S PRACTICE","",E86629-828718,200000018624,"EGTON MEDICAL INFORMATION SYSTEMS LTD (EMIS)",EMIS,"GP Connect",20191202,W2U3Z,"NHS NORTH WEST LONDON ICB - W2U3Z"
E86632,"ACORN MEDICAL CENTRE","",E86632-828719,200000018625,"EGTON MEDICAL INFORMATION SYSTEMS LTD (EMIS)",EMIS,"GP Connect",20191202,W2U3Z,"NHS NORTH WEST LONDON ICB - W2U3Z"
E86637,"HEATHROW MEDICAL CENTRE","",E86637-828720,200000018626,"EGTON MEDICAL INFORMATION SYSTEMS LTD (EMIS)",EMIS,"GP Connect",20191202,W2U3Z,"NHS NORTH WEST LONDON ICB - W2U3Z"
E86640,"SOUTHCOTE CLINIC","",E86640-828721,200000018627,"EGTON MEDICAL INFORMATION SYSTEMS LTD (EMIS)",EMIS,"GP Connect",20191202,W2U3Z,"NHS NORTH WEST LONDON ICB - W2U3Z"
E87002,"VICTORIA MEDICAL CENTRE","",E87002-828843,200000018752,"THE PHOENIX PARTNERSHIP",TPP,"GP Connect",20191204,W2U3Z,"NHS NORTH WEST LONDON ICB - W2U3Z"
E87003,"NORTH KENSINGTON MEDICAL CENTRE","",E87003-828877,200000018786,"THE PHOENIX PARTNERSHIP",TPP,"GP Connect",20191204,W2U3Z,"NHS NORTH WEST LONDON ICB - W2U3Z"
E87004,"THE REDCLIFFE SURGERY","",E87004-828878,200000018787,"THE PHOENIX PARTNERSHIP",TPP,"GP Connect",20191204,W2U3Z,"NHS NORTH WEST LONDON ICB - W2U3Z"
E87005,"BELGRAVIA SURGERY","",E87005-828844,200000018753,"THE PHOENIX PARTNERSHIP",TPP,"GP Connect",20191204,W2U3Z,"NHS NORTH WEST LONDON ICB - W2U3Z"
E87006,"LITTLE VENICE MEDICAL CENTRE","",E87006-828845,200000018754,"THE PHOENIX PARTNERSHIP",TPP,"GP Connect",20191204,W2U3Z,"NHS NORTH WEST LONDON ICB - W2U3Z"
E87007,"WESTBOURNE GROVE MEDICAL CENTRE","",E87007-828879,200000018788,"THE PHOENIX PARTNERSHIP",TPP,"GP Connect",20191204,W2U3Z,"NHS NORTH WEST LONDON ICB - W2U3Z"
E87008,"PADDINGTON GREEN HEALTH CENTRE","",E87008-828846,200000018755,"THE PHOENIX PARTNERSHIP",TPP,"GP Connect",20191204,W2U3Z,"NHS NORTH WEST LONDON ICB - W2U3Z"
E87009,"THE GARWAY MEDICAL PRACTICE","",E87009-828880,200000018789,"THE PHOENIX PARTNERSHIP",TPP,"GP Connect",20191204,W2U3Z,"NHS NORTH WEST LONDON ICB - W2U3Z"
E87010,"MAIDA VALE MEDICAL CENTRE","",E87010-828847,200000018756,"THE PHOENIX PARTNERSHIP",TPP,"GP Connect",20191204,W2U3Z,"NHS NORTH WEST LONDON ICB - W2U3Z"
E87011,"LISSON GROVE HEALTH CENTRE","",E87011-828848,200000018757,"THE PHOENIX PARTNERSHIP",TPP,"GP Connect",20191204,W2U3Z,"NHS NORTH WEST LONDON ICB - W2U3Z"
E87013,"STANHOPE MEWS SURGERY","",E87013-828881,200000018790,"THE PHOENIX PARTNERSHIP",TPP,"GP Connect",20191204,W2U3Z,"NHS NORTH WEST LONDON ICB - W2U3Z"
E87016,"HOLLAND PARK SURGERY","",E87016-828882,200000018791,"THE PHOENIX PARTNERSHIP",TPP,"GP Connect",20191204,W2U3Z,"NHS NORTH WEST LONDON ICB - W2U3Z"
E87017,"NORTH WEST LONDON MEDICAL CENTRE",20180930,YGA-0021074,9.32E+11,"THE PHOENIX PARTNERSHIP",SystmOne,"601 Core GP2GPLM EPS2(AS)",20140815,09A,"NHS CENTRAL LONDON (WESTMINSTER) CCG"
E87021,"SHIRLAND MEDICAL","",E87021-828883,200000018792,"THE PHOENIX PARTNERSHIP",TPP,"GP Connect",20191204,W2U3Z,"NHS NORTH WEST LONDON ICB - W2U3Z"
E87024,"THE GOLBORNE MEDICAL CENTRE","",E87024-828884,200000018793,"THE PHOENIX PARTNERSHIP",TPP,"GP Connect",20191204,W2U3Z,"NHS NORTH WEST LONDON ICB - W2U3Z"
E87026,"MEANWHILE GARDEN MEDICAL CENTRE","",E87026-828885,200000018794,"THE PHOENIX PARTNERSHIP",TPP,"GP Connect",20191204,W2U3Z,"NHS NORTH WEST LONDON ICB - W2U3Z"
E87029,"PORTLAND ROAD PRACTICE","",E87029-828886,200000018795,"THE PHOENIX PARTNERSHIP",TPP,"GP Connect",20191204,W2U3Z,"NHS NORTH WEST LONDON ICB - W2U3Z"
E87034,"PIMLICO HEALTH AT THE MARVEN SURGERY","",E87034-828849,200000018758,"THE PHOENIX PARTNERSHIP",TPP,"GP Connect",20191204,W2U3Z,"NHS NORTH WEST LONDON ICB - W2U3Z"
E87037,"CONNAUGHT SQUARE PRACTICE","",E87037-828850,200000018759,"THE PHOENIX PARTNERSHIP",TPP,"GP Connect",20191204,W2U3Z,"NHS NORTH WEST LONDON ICB - W2U3Z"
E87038,"ELGIN CLINIC","",E87038-828887,200000018796,"THE PHOENIX PARTNERSHIP",TPP,"GP Connect",20191204,W2U3Z,"NHS NORTH WEST LONDON ICB - W2U3Z"
E87043,"EMPEROR'S GATE CENTRE FOR HEALTH","",E87043-828888,200000018797,"THE PHOENIX PARTNERSHIP",TPP,"GP Connect",20191204,W2U3Z,"NHS NORTH WEST LONDON ICB - W2U3Z"
E87045,"COVENT GARDEN MEDICAL CENTRE","",E87045-828851,200000018760,"THE PHOENIX PARTNERSHIP",TPP,"GP Connect",20191204,W2U3Z,"NHS NORTH WEST LONDON ICB - W2U3Z"
E87046,"THE RANDOLPH SURGERY","",E87046-828852,200000018761,"THE PHOENIX PARTNERSHIP",TPP,"GP Connect",20191204,W2U3Z,"NHS NORTH WEST LONDON ICB - W2U3Z"
E87047,"EARLS COURT MEDICAL CENTRE","",E87047-828889,200000018798,"THE PHOENIX PARTNERSHIP",TPP,"GP Connect",20191204,W2U3Z,"NHS NORTH WEST LONDON ICB - W2U3Z"
E87048,"ROSARY GARDEN SURGERY","",E87048-828890,200000018799,"THE PHOENIX PARTNERSHIP",TPP,"GP Connect",20191204,W2U3Z,"NHS NORTH WEST LONDON ICB - W2U3Z"
E87050,"THE PRACTICE BEACON","",E87050-828891,200000018800,"THE PHOENIX PARTNERSHIP",TPP,"GP Connect",20191204,08Y,"NHS WEST LONDON CCG"
E87052,"CROMPTON MEDICAL CENTRE","",E87052-828853,200000018762,"THE PHOENIX PARTNERSHIP",TPP,"GP Connect",20191204,W2U3Z,"NHS NORTH WEST LONDON ICB - W2U3Z"
E87057,"NAGARAJAN QUEENS PARK HEALTH CENTRE",20190131,YGA-0021074,8.57E+11,"THE PHOENIX PARTNERSHIP",SystmOne,"601 Core GP2GPLM EPS2(AS)",20140804,08Y,"NHS WEST LONDON CCG"
E87061,"THE PEMBRIDGE VILLAS SURGERY","",E87061-828892,200000018801,"THE PHOENIX PARTNERSHIP",TPP,"GP Connect",20191204,W2U3Z,"NHS NORTH WEST LONDON ICB - W2U3Z"
E87063,"KINGS ROAD MEDICAL CENTRE","",E87063-828893,200000018802,"THE PHOENIX PARTNERSHIP",TPP,"GP Connect",20191204,W2U3Z,"NHS NORTH WEST LONDON ICB - W2U3Z"
E87065,"THE NOTTING HILL MEDICAL CENTRE","",E87065-828894,200000018803,"THE PHOENIX PARTNERSHIP",TPP,"GP Connect",20191204,W2U3Z,"NHS NORTH WEST LONDON ICB - W2U3Z"
E87066,"FITZROVIA MEDICAL CENTRE","",E87066-828854,200000018763,"THE PHOENIX PARTNERSHIP",TPP,"GP Connect",20191204,W2U3Z,"NHS NORTH WEST LONDON ICB - W2U3Z"
E87067,"COLVILLE HEALTH CENTRE","",E87067-828895,200000018804,"THE PHOENIX PARTNERSHIP",TPP,"GP Connect",20191204,W2U3Z,"NHS NORTH WEST LONDON ICB - W2U3Z"
E87069,"SOHO CENTRE FOR HEALTH AND CARE","",E87069-828855,200000018764,"THE PHOENIX PARTNERSHIP",TPP,"GP Connect",20191204,W2U3Z,"NHS NORTH WEST LONDON ICB - W2U3Z"
E87070,"CRAWFORD STREET SURGERY","",E87070-828856,200000018765,"THE PHOENIX PARTNERSHIP",TPP,"GP Connect",20191204,W2U3Z,"NHS NORTH WEST LONDON ICB - W2U3Z"
E87609,"ST JOHNS WOOD MEDICAL PRACTICE","",E87609-828857,200000018766,"THE PHOENIX PARTNERSHIP",TPP,"GP Connect",20191204,W2U3Z,"NHS NORTH WEST LONDON ICB - W2U3Z"
E87637,"GRAND UNION HEALTH CENTRE","",E87637-828896,200000018805,"THE PHOENIX PARTNERSHIP",TPP,"GP Connect",20191204,W2U3Z,"NHS NORTH WEST LONDON ICB - W2U3Z"
E87648,"MAYFAIR MEDICAL CENTRE","",E87648-828858,200000018767,"THE PHOENIX PARTNERSHIP",TPP,"GP Connect",20191204,W2U3Z,"NHS NORTH WEST LONDON ICB - W2U3Z"
E87663,"THIRD FLOOR LANARK ROAD MEDICAL CENTRE","",E87663-828859,200000018768,"THE PHOENIX PARTNERSHIP",TPP,"GP Connect",20191204,W2U3Z,"NHS NORTH WEST LONDON ICB - W2U3Z"
E87665,"THE CHELSEA PRACTICE","",E87665-828897,200000018806,"THE PHOENIX PARTNERSHIP",TPP,"GP Connect",20191204,W2U3Z,"NHS NORTH WEST LONDON ICB - W2U3Z"
E87677,"IMPERIAL COLLEGE HEALTH CENTRE","",E87677-828860,200000018769,"THE PHOENIX PARTNERSHIP",TPP,"GP Connect",20191204,W2U3Z,"NHS NORTH WEST LONDON ICB - W2U3Z"
E87681,"NEWTON MEDICAL CENTRE","",E87681-828861,200000018770,"THE PHOENIX PARTNERSHIP",TPP,"GP Connect",20191204,W2U3Z,"NHS NORTH WEST LONDON ICB - W2U3Z"
E87691,"WESTMINSTER SCHOOL","",E87691-828862,200000018771,"THE PHOENIX PARTNERSHIP",TPP,"GP Connect",20191204,W2U3Z,"NHS NORTH WEST LONDON ICB - W2U3Z"
E87694,"THE ROYAL MEWS SURGERY","",E87694-828863,200000018772,"THE PHOENIX PARTNERSHIP",TPP,"GP Connect",20191204,W2U3Z,"NHS NORTH WEST LONDON ICB - W2U3Z"
E87701,"THE ABINGDON HEALTH CENTRE","",E87701-828898,200000018807,"THE PHOENIX PARTNERSHIP",TPP,"GP Connect",20191204,W2U3Z,"NHS NORTH WEST LONDON ICB - W2U3Z"
E87702,"THE SURGERY","",E87702-828899,200000018808,"THE PHOENIX PARTNERSHIP",TPP,"GP Connect",20191204,W2U3Z,"NHS NORTH WEST LONDON ICB - W2U3Z"
E87706,"THE FORELAND MEDICAL CENTRE","",E87706-828900,200000018809,"THE PHOENIX PARTNERSHIP",TPP,"GP Connect",20191204,W2U3Z,"NHS NORTH WEST LONDON ICB - W2U3Z"
E87711,"ROYAL HOSPITAL CHELSEA","",E87711-828901,200000018810,"THE PHOENIX PARTNERSHIP",TPP,"GP Connect",20191204,W2U3Z,"NHS NORTH WEST LONDON ICB - W2U3Z"
E87714,"SOHO SQUARE GENERAL PRACTICE","",E87714-828864,200000018773,"THE PHOENIX PARTNERSHIP",TPP,"GP Connect",20191204,W2U3Z,"NHS NORTH WEST LONDON ICB - W2U3Z"
E87715,"SCARSDALE MEDICAL CENTRE","",E87715-828902,200000018811,"THE PHOENIX PARTNERSHIP",TPP,"GP Connect",20191204,W2U3Z,"NHS NORTH WEST LONDON ICB - W2U3Z"
E87717,"HARLEY STREET MEDICAL CENTRE",20160106,YGA-0021074,2.79E+11,"THE PHOENIX PARTNERSHIP",SystmOne,"601 Core",20140317,09A,"NHS CENTRAL LONDON (WESTMINSTER) CCG"
E87720,"KENSINGTON PARK MEDICAL CENTRE","",E87720-828903,200000018812,"THE PHOENIX PARTNERSHIP",TPP,"GP Connect",20191204,W2U3Z,"NHS NORTH WEST LONDON ICB - W2U3Z"
E87722,"LANCASTER GATE MEDICAL CENTRE","",E87722-828904,200000018813,"THE PHOENIX PARTNERSHIP",TPP,"GP Connect",20191204,W2U3Z,"NHS NORTH WEST LONDON ICB - W2U3Z"
E87733,"THE EXMOOR SURGERY","",E87733-828905,200000018814,"THE PHOENIX PARTNERSHIP",TPP,"GP Connect",20191204,W2U3Z,"NHS NORTH WEST LONDON ICB - W2U3Z"
E87735,"LAI CHUNG FONG QUEENS PARK HEALTH CENTRE","",E87735-828906,200000018815,"THE PHOENIX PARTNERSHIP",TPP,"GP Connect",20191204,W2U3Z,"NHS NORTH WEST LONDON CCG"
E87737,"MARYLEBONE HEALTH CENTRE","",E87737-828865,200000018774,"THE PHOENIX PARTNERSHIP",TPP,"GP Connect",20191204,W2U3Z,"NHS NORTH WEST LONDON ICB - W2U3Z"
E87738,"KNIGHTSBRIDGE MEDICAL CENTRE","",E87738-828907,200000018816,"THE PHOENIX PARTNERSHIP",TPP,"GP Connect",20191204,W2U3Z,"NHS NORTH WEST LONDON ICB - W2U3Z"
E87739,"MILLBANK MEDICAL CENTRE","",E87739-828866,200000018775,"THE PHOENIX PARTNERSHIP",TPP,"GP Connect",20191204,W2U3Z,"NHS NORTH WEST LONDON ICB - W2U3Z"
E87740,"THE DOCTOR HICKEY SURGERY","",E87740-828867,200000018776,"THE PHOENIX PARTNERSHIP",TPP,"GP Connect",20191204,W2U3Z,"NHS NORTH WEST LONDON ICB - W2U3Z"
E87741,"WOODFIELD ROAD MEDICAL CENTRE","",E87741-828868,200000018777,"THE PHOENIX PARTNERSHIP",TPP,"GP Connect",20191204,W2U3Z,"NHS NORTH WEST LONDON ICB - W2U3Z"
E87742,"THE GOLBORNE MEDICAL CENTRE","",E87742-828908,200000018817,"THE PHOENIX PARTNERSHIP",TPP,"GP Connect",20191204,W2U3Z,"NHS NORTH WEST LONDON ICB - W2U3Z"
E87745,"CAVENDISH HEALTH CENTRE","",E87745-828869,200000018778,"THE PHOENIX PARTNERSHIP",TPP,"GP Connect",20191204,W2U3Z,"NHS NORTH WEST LONDON ICB - W2U3Z"
E87746,"BROMPTON MEDICAL CENTRE","",E87746-828909,200000018818,"THE PHOENIX PARTNERSHIP",TPP,"GP Connect",20191204,W2U3Z,"NHS NORTH WEST LONDON ICB - W2U3Z"
E87750,"EARLS COURT SURGERY","",E87750-828910,200000018819,"THE PHOENIX PARTNERSHIP",TPP,"GP Connect",20191204,W2U3Z,"NHS NORTH WEST LONDON ICB - W2U3Z"
E87751,"SRIKRISHNAMURTHY HARROW ROAD SURGERY","",E87751-828911,200000018820,"THE PHOENIX PARTNERSHIP",TPP,"GP Connect",20191204,W2U3Z,"NHS NORTH WEST LONDON ICB - W2U3Z"
E87753,"BELGRAVE MEDICAL CENTRE","",E87753-828870,200000018779,"THE PHOENIX PARTNERSHIP",TPP,"GP Connect",20191204,W2U3Z,"NHS NORTH WEST LONDON ICB - W2U3Z"
E87754,"WELLINGTON HEALTH CENTRE","",E87754-828871,200000018780,"THE PHOENIX PARTNERSHIP",TPP,"GP Connect",20191204,W2U3Z,"NHS NORTH WEST LONDON ICB - W2U3Z"
